song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,playlist,Artist_and_Track_Name
68,259920,0.8290000000000001,0.532,0.203,0.0,9,0.108,-8.524,0,0.0668,89.646,4,0.5429999999999999,Songs to Sing in the Shower,Michael Jackson - Swaying
84,293826,0.0236,0.92,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847,Songs to Sing in the Shower,Michael Jackson - Thank You
84,293826,0.0236,0.92,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,0.847,Songs to Sing in the Shower,Michael Jackson - Hard For Me
56,336613,0.0113,0.4920000000000001,0.7090000000000001,0.00564,2,0.153,-9.66,1,0.0359,125.799,4,0.264,80s Rock Anthems,U2 - Lonely
16,192960,0.435,0.65,0.732,0.0,4,0.093,-10.042,1,0.0289,109.292,4,0.919,80s Rock Anthems,R.E.M. - Speculate
66,287000,0.0387,0.426,0.65,3.76e-06,7,0.126,-7.747000000000001,1,0.0332,82.184,4,0.493,80s Rock Anthems,Jane's Addiction - Saved
72,220626,0.0433,0.691,0.812,1.16e-06,0,0.299,-7.772,1,0.0558,127.568,4,0.685,80s Rock Anthems,Duran Duran - Drown
56,164866,0.0252,0.524,0.8809999999999999,0.0,5,0.101,-4.479,1,0.0468,101.677,4,0.62,80s Rock Anthems,Men Without Hats - Tongue of Yours
56,164866,0.0252,0.524,0.8809999999999999,0.0,5,0.101,-4.479,1,0.0468,101.677,4,0.62,80s Rock Anthems,Men Without Hats - sex money feelings die - Recorded at Spotify Studios Stockholm
56,164866,0.0252,0.524,0.8809999999999999,0.0,5,0.101,-4.479,1,0.0468,101.677,4,0.62,One-Hit Wonders,Men Without Hats - Don't Wanna Be Your Girl
56,164866,0.0252,0.524,0.8809999999999999,0.0,5,0.101,-4.479,1,0.0468,101.677,4,0.62,One-Hit Wonders,Men Without Hats - im closing my eyes (feat. shiloh)
58,245360,0.0114,0.648,0.947,0.0567,4,0.105,-6.617000000000001,0,0.0369,113.255,4,0.602,80s Rock Anthems,Pet Shop Boys - To Be You
72,199666,0.0308,0.5670000000000001,0.943,0.0966,6,0.544,-7.992000000000001,0,0.0387,128.207,4,0.965,80s Rock Anthems,Dead Or Alive - DEEPER - prod. BIRTHDAY BOY
72,199666,0.0308,0.5670000000000001,0.943,0.0966,6,0.544,-7.992000000000001,0,0.0387,128.207,4,0.965,80s Rock Anthems,Dead Or Alive - Actor
34,196800,0.006,0.5539999999999999,0.851,0.0242,6,0.405,-10.526,0,0.0334,128.10299999999998,4,0.96,80s Rock Anthems,Dead Or Alive - Chilly
72,199666,0.0308,0.5670000000000001,0.943,0.0966,6,0.544,-7.992000000000001,0,0.0387,128.207,4,0.965,80s Smash Hits,Dead Or Alive - Feel
72,199666,0.0308,0.5670000000000001,0.943,0.0966,6,0.544,-7.992000000000001,0,0.0387,128.207,4,0.965,80s Smash Hits,Dead Or Alive - Lies We Told
34,196800,0.006,0.5539999999999999,0.851,0.0242,6,0.405,-10.526,0,0.0334,128.10299999999998,4,0.96,80s Smash Hits,Dead Or Alive - Rose Dr
72,199666,0.0308,0.5670000000000001,0.943,0.0966,6,0.544,-7.992000000000001,0,0.0387,128.207,4,0.965,Energizing Classics,Dead Or Alive - Stay
72,199666,0.0308,0.5670000000000001,0.943,0.0966,6,0.544,-7.992000000000001,0,0.0387,128.207,4,0.965,Energizing Classics,Dead Or Alive - blame
34,196800,0.006,0.5539999999999999,0.851,0.0242,6,0.405,-10.526,0,0.0334,128.10299999999998,4,0.96,Energizing Classics,Dead Or Alive - To Stay
69,393666,0.174,0.511,0.942,1.87e-05,0,0.139,-10.407,1,0.0429,97.909,4,0.498,80s Rock Anthems,"Tears For Fears - Out My Way/ Around You (feat. Marr Grey, RELLA, July 7 & Devin Tracy)"
51,272560,0.725,0.458,0.89,0.0,10,0.833,-5.7360000000000015,1,0.0841,137.382,4,0.609,80s Rock Anthems,Tears For Fears - We Can't Be Friends
69,393666,0.174,0.511,0.942,1.87e-05,0,0.139,-10.407,1,0.0429,97.909,4,0.498,80s Rock Anthems,Tears For Fears - Tired
69,393666,0.174,0.511,0.942,1.87e-05,0,0.139,-10.407,1,0.0429,97.909,4,0.498,All Out 50s,The Isley Brothers - No Longer Lovers
51,272560,0.725,0.458,0.89,0.0,10,0.833,-5.7360000000000015,1,0.0841,137.382,4,0.609,All Out 50s,The Isley Brothers - Better Give U Up
69,393666,0.174,0.511,0.942,1.87e-05,0,0.139,-10.407,1,0.0429,97.909,4,0.498,All Out 50s,The Isley Brothers - Best for You
69,393666,0.174,0.511,0.942,1.87e-05,0,0.139,-10.407,1,0.0429,97.909,4,0.498,Alternative 80s,Tears For Fears - Slow Things Down
51,272560,0.725,0.458,0.89,0.0,10,0.833,-5.7360000000000015,1,0.0841,137.382,4,0.609,Alternative 80s,Tears For Fears - Stand Still
69,393666,0.174,0.511,0.942,1.87e-05,0,0.139,-10.407,1,0.0429,97.909,4,0.498,Alternative 80s,Tears For Fears - Ex Calling
26,162506,0.438,0.569,0.402,0.0,0,0.134,-10.151,1,0.0433,144.635,4,0.696,80s Rock Anthems,Soft Cell - Guilty Pleasures
26,162506,0.438,0.569,0.402,0.0,0,0.134,-10.151,1,0.0433,144.635,4,0.696,80s Rock Anthems,Soft Cell - if you're not the one for me who is
50,202693,0.00102,0.621,0.8759999999999999,0.0,8,0.16899999999999998,-7.785,1,0.0751,142.023,4,0.569,80s Rock Anthems,Soft Cell - Take It Back (feat. Sophie Meiers)
26,162506,0.438,0.569,0.402,0.0,0,0.134,-10.151,1,0.0433,144.635,4,0.696,All Out 80s,Soft Cell - love (left)
26,162506,0.438,0.569,0.402,0.0,0,0.134,-10.151,1,0.0433,144.635,4,0.696,All Out 80s,Soft Cell - I don’t blame you
50,202693,0.00102,0.621,0.8759999999999999,0.0,8,0.16899999999999998,-7.785,1,0.0751,142.023,4,0.569,All Out 80s,Soft Cell - IDR
26,162506,0.438,0.569,0.402,0.0,0,0.134,-10.151,1,0.0433,144.635,4,0.696,Guilty Pleasures,Marilyn Manson - another time (world$tar money)
26,162506,0.438,0.569,0.402,0.0,0,0.134,-10.151,1,0.0433,144.635,4,0.696,Guilty Pleasures,Marilyn Manson - Break Apart
50,202693,0.00102,0.621,0.8759999999999999,0.0,8,0.16899999999999998,-7.785,1,0.0751,142.023,4,0.569,Guilty Pleasures,Marilyn Manson - Peach
32,282560,0.000766,0.536,0.959,0.0533,2,0.22,-5.126,1,0.076,111.012,4,0.39,80s Rock Anthems,Mötley Crüe - missed calls pt. 1
80,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,80s Rock Anthems,Bryan Adams - If This Is Love
80,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,80s Rock Anthems,Bryan Adams - B5 [untitled] but i loved you
19,212933,0.0155,0.4970000000000001,0.852,0.0,2,0.0793,-5.517,1,0.0405,138.8,4,0.713,80s Rock Anthems,Bryan Adams - Psycho Killer - 2005 Remastered Version
80,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,80s Rock Anthems,Bryan Adams - Blue Monday
80,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,All Out 80s,Bryan Adams - Where Is My Mind?
80,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,All Out 80s,Bryan Adams - Fade Into You
19,212933,0.0155,0.4970000000000001,0.852,0.0,2,0.0793,-5.517,1,0.0405,138.8,4,0.713,All Out 80s,Bryan Adams - Love Will Tear Us Apart - 2010 Remastered Version
80,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,All Out 80s,Bryan Adams - I Wanna Be Adored - Remastered
80,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,Guilty Pleasures,Bryan Adams - Genius Of Love
80,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,Guilty Pleasures,"Bryan Adams - Strangelove - 7"" Version"
19,212933,0.0155,0.4970000000000001,0.852,0.0,2,0.0793,-5.517,1,0.0405,138.8,4,0.713,Guilty Pleasures,Bryan Adams - Walk on the Wild Side
80,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,Guilty Pleasures,Bryan Adams - The Killing Moon
80,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,Have a Great Day!,Bryan Adams - Here's Where The Story Ends
80,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,Have a Great Day!,Bryan Adams - Because the Night
19,212933,0.0155,0.4970000000000001,0.852,0.0,2,0.0793,-5.517,1,0.0405,138.8,4,0.713,Have a Great Day!,Bryan Adams - Damaged Goods - Remastered
80,216053,0.0183,0.508,0.8340000000000001,0.0,2,0.0732,-6.205,1,0.0386,139.131,4,0.774,Have a Great Day!,Bryan Adams - Indian Summer
69,447440,0.00112,0.444,0.703,0.0761,7,0.127,-9.443,1,0.0641,106.228,4,0.419,80s Rock Anthems,Metallica - The Lovecats
56,282386,0.00122,0.521,0.669,0.000883,0,0.094,-6.25,1,0.0295,103.05,4,0.16899999999999998,80s Rock Anthems,Metallica - The Jean Genie - 2013 Remastered Version
69,447440,0.00112,0.444,0.703,0.0761,7,0.127,-9.443,1,0.0641,106.228,4,0.419,Nike Running Tempo Mix,VHS Collection - Tour De France - 2009 Remastered Version
56,282386,0.00122,0.521,0.669,0.000883,0,0.094,-6.25,1,0.0295,103.05,4,0.16899999999999998,Nike Running Tempo Mix,VHS Collection - Lust For Life
63,506400,0.0491,0.667,0.655,0.0008939999999999998,2,0.0641,-9.339,0,0.0367,134.21200000000002,4,0.657,80s Rock Anthems,Dire Straits - Laid
73,510933,0.0575,0.662,0.644,0.000481,2,0.0645,-9.367,0,0.0394,134.213,4,0.643,80s Rock Anthems,Dire Straits - Disorder - 2007 Remastered Version
63,506400,0.0491,0.667,0.655,0.0008939999999999998,2,0.0641,-9.339,0,0.0367,134.21200000000002,4,0.657,All Out 80s,Dire Straits - Blister in the Sun - 2002 Remastered Version
73,510933,0.0575,0.662,0.644,0.000481,2,0.0645,-9.367,0,0.0394,134.213,4,0.643,All Out 80s,Dire Straits - There Is A Light That Never Goes Out - 2011 Remastered Version
9,195933,0.113,0.7040000000000001,0.77,0.0,2,0.101,-8.843,1,0.0526,131.57,4,0.8390000000000001,80s Rock Anthems,Rick Springfield - Deceptacon
70,192866,0.0752,0.688,0.706,0.0,2,0.0924,-7.925,1,0.042,131.705,4,0.8420000000000001,80s Rock Anthems,Rick Springfield - Common People
70,192866,0.0752,0.688,0.706,0.0,2,0.0924,-7.925,1,0.042,131.705,4,0.8420000000000001,80s Rock Anthems,Rick Springfield - Age Of Consent - 2015 Remastered Version
9,195933,0.113,0.7040000000000001,0.77,0.0,2,0.101,-8.843,1,0.0526,131.57,4,0.8390000000000001,80s Smash Hits,Rick Springfield - How Soon Is Now? (2008 Remastered Version)
70,192866,0.0752,0.688,0.706,0.0,2,0.0924,-7.925,1,0.042,131.705,4,0.8420000000000001,80s Smash Hits,Rick Springfield - Waiting Room
70,192866,0.0752,0.688,0.706,0.0,2,0.0924,-7.925,1,0.042,131.705,4,0.8420000000000001,80s Smash Hits,Rick Springfield - Cannonball
9,195933,0.113,0.7040000000000001,0.77,0.0,2,0.101,-8.843,1,0.0526,131.57,4,0.8390000000000001,Have a Great Day!,Rick Springfield - Marquee Moon - Remastered
70,192866,0.0752,0.688,0.706,0.0,2,0.0924,-7.925,1,0.042,131.705,4,0.8420000000000001,Have a Great Day!,Rick Springfield - Cherry-coloured Funk
70,192866,0.0752,0.688,0.706,0.0,2,0.0924,-7.925,1,0.042,131.705,4,0.8420000000000001,Have a Great Day!,Rick Springfield - Teen Age Riot (Album Version)
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,80s Rock Anthems,Dexys Midnight Runners - Movin' On Up
40,273720,0.413,0.466,0.615,0.0,0,0.343,-9.102,1,0.0492,108.016,4,0.812,80s Rock Anthems,Dexys Midnight Runners - Love Is The Drug
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,80s Rock Anthems,Dexys Midnight Runners - Gold Soundz
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,80s Rock Anthems,Dexys Midnight Runners - People Are Strange - New Stereo Mix Advanced Resolution
40,273720,0.413,0.466,0.615,0.0,0,0.343,-9.102,1,0.0492,108.016,4,0.812,80s Rock Anthems,Dexys Midnight Runners - Roadrunner
32,205933,0.197,0.41,0.8740000000000001,0.0,0,0.0843,-4.2860000000000005,1,0.0907,107.08,4,0.8240000000000001,80s Rock Anthems,Dexys Midnight Runners - Lola
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,All Out 80s,Dexys Midnight Runners - Start Choppin'
40,273720,0.413,0.466,0.615,0.0,0,0.343,-9.102,1,0.0492,108.016,4,0.812,All Out 80s,Dexys Midnight Runners - Sweet Jane
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,All Out 80s,Dexys Midnight Runners - Cavern
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,All Out 80s,Dexys Midnight Runners - Rip It Up
40,273720,0.413,0.466,0.615,0.0,0,0.343,-9.102,1,0.0492,108.016,4,0.812,All Out 80s,Dexys Midnight Runners - Rock & Roll
32,205933,0.197,0.41,0.8740000000000001,0.0,0,0.0843,-4.2860000000000005,1,0.0907,107.08,4,0.8240000000000001,All Out 80s,Dexys Midnight Runners - Buena
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,Energizing Classics,Dexys Midnight Runners - Don't You Want Me
40,273720,0.413,0.466,0.615,0.0,0,0.343,-9.102,1,0.0492,108.016,4,0.812,Energizing Classics,Dexys Midnight Runners - Mrs. Robinson
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,Energizing Classics,Dexys Midnight Runners - Call Me
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,Energizing Classics,Dexys Midnight Runners - Androgynous
40,273720,0.413,0.466,0.615,0.0,0,0.343,-9.102,1,0.0492,108.016,4,0.812,Energizing Classics,Dexys Midnight Runners - Nothing To Be Done
32,205933,0.197,0.41,0.8740000000000001,0.0,0,0.0843,-4.2860000000000005,1,0.0907,107.08,4,0.8240000000000001,Energizing Classics,Dexys Midnight Runners - The Boy With The Perpetual Nervousness
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,Guilty Pleasures,Dexys Midnight Runners - Son Of A Gun
40,273720,0.413,0.466,0.615,0.0,0,0.343,-9.102,1,0.0492,108.016,4,0.812,Guilty Pleasures,Dexys Midnight Runners - Fuck and Run
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,Guilty Pleasures,Dexys Midnight Runners - Cut Your Hair (Remastered)
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,Guilty Pleasures,Dexys Midnight Runners - Cosmic Dancer
40,273720,0.413,0.466,0.615,0.0,0,0.343,-9.102,1,0.0492,108.016,4,0.812,Guilty Pleasures,Dexys Midnight Runners - If You Need Someone
32,205933,0.197,0.41,0.8740000000000001,0.0,0,0.0843,-4.2860000000000005,1,0.0907,107.08,4,0.8240000000000001,Guilty Pleasures,Dexys Midnight Runners - Paris 1919
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,Have a Great Day!,Dexys Midnight Runners - Rid Of Me
40,273720,0.413,0.466,0.615,0.0,0,0.343,-9.102,1,0.0492,108.016,4,0.812,Have a Great Day!,Dexys Midnight Runners - Mind Your Own Business
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,Have a Great Day!,Dexys Midnight Runners - Birthday
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,Have a Great Day!,Dexys Midnight Runners - Train in Vain - Remastered
40,273720,0.413,0.466,0.615,0.0,0,0.343,-9.102,1,0.0492,108.016,4,0.812,Have a Great Day!,Dexys Midnight Runners - Just Like Honey
32,205933,0.197,0.41,0.8740000000000001,0.0,0,0.0843,-4.2860000000000005,1,0.0907,107.08,4,0.8240000000000001,Have a Great Day!,Dexys Midnight Runners - She Don't Use Jelly
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,Songs to Sing in the Shower,Dexys Midnight Runners - Thirteen
40,273720,0.413,0.466,0.615,0.0,0,0.343,-9.102,1,0.0492,108.016,4,0.812,Songs to Sing in the Shower,Dexys Midnight Runners - Changes - 1999 Remastered Version
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,Songs to Sing in the Shower,Dexys Midnight Runners - Alison
72,287306,0.648,0.45,0.6579999999999999,3.14e-06,2,0.264,-7.064,1,0.0472,106.799,4,0.7809999999999999,Songs to Sing in the Shower,Dexys Midnight Runners - Cheree - 1998 Remastered Version
40,273720,0.413,0.466,0.615,0.0,0,0.343,-9.102,1,0.0492,108.016,4,0.812,Songs to Sing in the Shower,Dexys Midnight Runners - Rise
32,205933,0.197,0.41,0.8740000000000001,0.0,0,0.0843,-4.2860000000000005,1,0.0907,107.08,4,0.8240000000000001,Songs to Sing in the Shower,Dexys Midnight Runners - Carry The Zero
68,207400,0.129,0.6729999999999999,0.72,0.0133,8,0.0813,-10.411,1,0.0376,133.62,4,0.6,80s Rock Anthems,Beastie Boys - Feel The Pain - 2007 Remastered
64,204621,0.000989,0.525,0.902,0.691,2,0.13699999999999998,-8.662,1,0.0368,146.83,4,0.907,80s Rock Anthems,Joy Division - I Wanna Be Your Dog
64,204621,0.000989,0.525,0.902,0.691,2,0.13699999999999998,-8.662,1,0.0368,146.83,4,0.907,80s Rock Anthems,Joy Division - Call Me
64,204621,0.000989,0.525,0.902,0.691,2,0.13699999999999998,-8.662,1,0.0368,146.83,4,0.907,Early Alternative,Joy Division - Oscillations
64,204621,0.000989,0.525,0.902,0.691,2,0.13699999999999998,-8.662,1,0.0368,146.83,4,0.907,Early Alternative,Joy Division - I Was Dancing In The Lesbian Bar
75,193200,0.0094,0.887,0.48,3.58e-05,11,0.0662,-11.994000000000002,1,0.117,95.846,4,0.607,80s Rock Anthems,George Michael - Girls And Boys
75,193200,0.0094,0.887,0.48,3.58e-05,11,0.0662,-11.994000000000002,1,0.117,95.846,4,0.607,80s Rock Anthems,George Michael - Bela Lugosi's Dead
75,193200,0.0094,0.887,0.48,3.58e-05,11,0.0662,-11.994000000000002,1,0.117,95.846,4,0.607,80s Rock Anthems,George Michael - Pretty in Pink
75,193200,0.0094,0.887,0.48,3.58e-05,11,0.0662,-11.994000000000002,1,0.117,95.846,4,0.607,80s Smash Hits,George Michael - Autumn Sweater
75,193200,0.0094,0.887,0.48,3.58e-05,11,0.0662,-11.994000000000002,1,0.117,95.846,4,0.607,80s Smash Hits,George Michael - Whip It
75,193200,0.0094,0.887,0.48,3.58e-05,11,0.0662,-11.994000000000002,1,0.117,95.846,4,0.607,80s Smash Hits,George Michael - The Passenger
75,193200,0.0094,0.887,0.48,3.58e-05,11,0.0662,-11.994000000000002,1,0.117,95.846,4,0.607,All Out 80s,George Michael - Dear God - Remastered 2001
75,193200,0.0094,0.887,0.48,3.58e-05,11,0.0662,-11.994000000000002,1,0.117,95.846,4,0.607,All Out 80s,George Michael - Loser
75,193200,0.0094,0.887,0.48,3.58e-05,11,0.0662,-11.994000000000002,1,0.117,95.846,4,0.607,All Out 80s,George Michael - Creep
82,251488,0.3720000000000001,0.638,0.8,0.005529999999999999,7,0.113,-12.077,1,0.0572,112.055,4,0.569,80s Rock Anthems,Tears For Fears - Ooh La La - 2015 Remastered Version
40,251480,0.363,0.637,0.8109999999999999,0.00451,7,0.107,-11.345,1,0.0583,112.053,4,0.552,80s Rock Anthems,Tears For Fears - Nothing To Be Done
82,251488,0.3720000000000001,0.638,0.8,0.005529999999999999,7,0.113,-12.077,1,0.0572,112.055,4,0.569,All Out 80s,Tears For Fears - Hey
40,251480,0.363,0.637,0.8109999999999999,0.00451,7,0.107,-11.345,1,0.0583,112.053,4,0.552,All Out 80s,Tears For Fears - It's My Life
52,236800,0.334,0.6759999999999999,0.7,1.4e-05,11,0.0462,-13.397,0,0.0391,114.932,4,0.6920000000000001,80s Rock Anthems,Frankie Goes To Hollywood - Corona
73,450800,0.000726,0.7929999999999999,0.703,0.88,0,0.075,-9.548,1,0.0581,130.27,4,0.856,80s Rock Anthems,New Order - Heroin
73,450800,0.000726,0.7929999999999999,0.703,0.88,0,0.075,-9.548,1,0.0581,130.27,4,0.856,80s Rock Anthems,New Order - Anemone
73,450800,0.000726,0.7929999999999999,0.703,0.88,0,0.075,-9.548,1,0.0581,130.27,4,0.856,Alternative 80s,New Order - That's When I Reach For My Revolver
73,450800,0.000726,0.7929999999999999,0.703,0.88,0,0.075,-9.548,1,0.0581,130.27,4,0.856,Alternative 80s,New Order - Tender Lies
73,263040,0.168,0.66,0.816,0.0181,2,0.0608,-6.61,1,0.0299,111.346,4,0.6779999999999999,80s Rock Anthems,Simple Minds - Bigfoot - Dillon Francis Remix
74,260680,0.0843,0.672,0.792,0.0605,2,0.302,-7.033,1,0.0264,111.277,4,0.6829999999999999,80s Rock Anthems,Simple Minds - Surrender
74,260680,0.0843,0.672,0.792,0.0605,2,0.302,-7.033,1,0.0264,111.277,4,0.6829999999999999,80s Rock Anthems,Simple Minds - Oneness
73,263040,0.168,0.66,0.816,0.0181,2,0.0608,-6.61,1,0.0299,111.346,4,0.6779999999999999,All Out 80s,Simple Minds - BINGBONG
74,260680,0.0843,0.672,0.792,0.0605,2,0.302,-7.033,1,0.0264,111.277,4,0.6829999999999999,All Out 80s,Simple Minds - Spartan Force
74,260680,0.0843,0.672,0.792,0.0605,2,0.302,-7.033,1,0.0264,111.277,4,0.6829999999999999,All Out 80s,Simple Minds - Shadow Of A Smile
73,263040,0.168,0.66,0.816,0.0181,2,0.0608,-6.61,1,0.0299,111.346,4,0.6779999999999999,Energizing Classics,Simple Minds - Think About
74,260680,0.0843,0.672,0.792,0.0605,2,0.302,-7.033,1,0.0264,111.277,4,0.6829999999999999,Energizing Classics,Simple Minds - Not The One (feat. Caroline Harrison) - Tezla Remix
74,260680,0.0843,0.672,0.792,0.0605,2,0.302,-7.033,1,0.0264,111.277,4,0.6829999999999999,Energizing Classics,Simple Minds - The Collective
75,288733,0.546,0.522,0.5589999999999999,0.00565,6,0.188,-13.640999999999998,1,0.0387,176.894,4,0.908,80s Rock Anthems,Don Henley - Novum
31,288333,0.399,0.516,0.7759999999999999,0.00128,6,0.21,-6.409,1,0.0412,177.399,4,0.8590000000000001,80s Rock Anthems,Don Henley - Purity - Interactive Noise Remix
75,288733,0.546,0.522,0.5589999999999999,0.00565,6,0.188,-13.640999999999998,1,0.0387,176.894,4,0.908,All Out 80s,Don Henley - Woo Boost
31,288333,0.399,0.516,0.7759999999999999,0.00128,6,0.21,-6.409,1,0.0412,177.399,4,0.8590000000000001,All Out 80s,Don Henley - Little Drop
65,363640,0.361,0.7020000000000001,0.59,3.91e-06,2,0.0512,-12.76,1,0.0302,111.57,4,0.973,80s Rock Anthems,Robert Palmer - Leave Me Alone - Capital Monkey Remix
54,277480,0.0139,0.565,0.764,0.00488,1,0.079,-9.43,1,0.0351,100.891,4,0.6859999999999999,80s Rock Anthems,"U2 - Sexy Dance - Moon, DJ Fabio Remix"
35,277480,0.0139,0.565,0.764,0.00488,1,0.079,-9.43,1,0.0351,100.891,4,0.6859999999999999,80s Rock Anthems,U2 - A Reality
